budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
police,2021-22,police__null__modernisation of police force__national scheme for modernisation of police & other forces,2055__0__115__4063,6.113099999999999,4.4973,7.7094,16.8145,level_4,police__modernisation of police force__national scheme for modernisation of police & other forces,4,4,1609,Police -> Modernisation Of Police Force -> National Scheme For Modernisation Of Police & Other Forces,modernisation of police force,police_modernisation_of_police_force_national_scheme_for_modernisation_of_police_&_other_forces
police,2022-23,police__null__modernisation of police force__national scheme for modernisation of police & other forces,2055__0__115__4063,6.2252,16.8145,16.8145,8.4991,level_4,police__modernisation of police force__national scheme for modernisation of police & other forces,4,4,1610,Police -> Modernisation Of Police Force -> National Scheme For Modernisation Of Police & Other Forces,modernisation of police force,police_modernisation_of_police_force_national_scheme_for_modernisation_of_police_&_other_forces
police,2018-19,police__null__criminal investigation and vigilance__anti-corruption branch,2055__0__101__444,4.2118,7.41645,7.47645,8.9826,level_4,police__criminal investigation and vigilance__anti-corruption branch,4,4,1611,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch
police,2019-20,police__null__criminal investigation and vigilance__anti-corruption branch,2055__0__101__444,5.8933,8.9826,8.9827,10.3503,level_4,police__criminal investigation and vigilance__anti-corruption branch,4,4,1612,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch
police,2020-21,police__null__criminal investigation and vigilance__anti-corruption branch,2055__0__101__444,6.6886,10.3503,10.3503,10.0606,level_4,police__criminal investigation and vigilance__anti-corruption branch,4,4,1613,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch
police,2021-22,police__null__criminal investigation and vigilance__anti-corruption branch,2055__0__101__444,7.486000000000001,10.0606,12.0606,11.006099999999998,level_4,police__criminal investigation and vigilance__anti-corruption branch,4,4,1614,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch
police,2022-23,police__null__criminal investigation and vigilance__anti-corruption branch,2055__0__101__444,7.9984,11.006099999999998,12.006099999999998,13.1284,level_4,police__criminal investigation and vigilance__anti-corruption branch,4,4,1615,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch
police,2018-19,capital outlay on police__null__state police__forensic science laboratory,4055__0__207__1713,0,1.1,1.1,8,level_4,capital outlay on police__state police__forensic science laboratory,4,4,1616,Capital Outlay On Police -> State Police -> Forensic Science Laboratory,capital outlay,capital_outlay_on_police_state_police_forensic_science_laboratory
police,2019-20,capital outlay on police__null__state police__forensic science laboratory,4055__0__207__1713,0.17809999999999998,8,8,6,level_4,capital outlay on police__state police__forensic science laboratory,4,4,1617,Capital Outlay On Police -> State Police -> Forensic Science Laboratory,capital outlay,capital_outlay_on_police_state_police_forensic_science_laboratory
police,2020-21,capital outlay on police__null__state police__forensic science laboratory,4055__0__207__1713,0.9985,6,6,16.15,level_4,capital outlay on police__state police__forensic science laboratory,4,4,1618,Capital Outlay On Police -> State Police -> Forensic Science Laboratory,capital outlay,capital_outlay_on_police_state_police_forensic_science_laboratory
police,2021-22,capital outlay on police__null__state police__forensic science laboratory,4055__0__207__1713,1.6366999999999998,16.15,16.15,8,level_4,capital outlay on police__state police__forensic science laboratory,4,4,1619,Capital Outlay On Police -> State Police -> Forensic Science Laboratory,capital outlay,capital_outlay_on_police_state_police_forensic_science_laboratory
police,2022-23,capital outlay on police__null__state police__forensic science laboratory,4055__0__207__1713,2.9275,8,8,7.6,level_4,capital outlay on police__state police__forensic science laboratory,4,4,1620,Capital Outlay On Police -> State Police -> Forensic Science Laboratory,capital outlay,capital_outlay_on_police_state_police_forensic_science_laboratory
police,2018-19,capital outlay on police__null__state police__district police proper,4055__0__207__145,0,139.63,139.63,105.0004,level_4,capital outlay on police__state police__district police proper,4,4,1626,Capital Outlay On Police -> State Police -> District Police Proper,capital outlay,capital_outlay_on_police_state_police_district_police_proper
police,2019-20,capital outlay on police__null__state police__district police proper,4055__0__207__145,150.3038,105.0004,105.0004,150,level_4,capital outlay on police__state police__district police proper,4,4,1627,Capital Outlay On Police -> State Police -> District Police Proper,capital outlay,capital_outlay_on_police_state_police_district_police_proper
police,2020-21,capital outlay on police__null__state police__district police proper,4055__0__207__145,100.5283,150,150.0011,186.8559,level_4,capital outlay on police__state police__district police proper,4,4,1628,Capital Outlay On Police -> State Police -> District Police Proper,capital outlay,capital_outlay_on_police_state_police_district_police_proper
police,2021-22,capital outlay on police__null__state police__district police proper,4055__0__207__145,12.6066,186.8559,186.8559,120,level_4,capital outlay on police__state police__district police proper,4,4,1629,Capital Outlay On Police -> State Police -> District Police Proper,capital outlay,capital_outlay_on_police_state_police_district_police_proper
police,2022-23,capital outlay on police__null__state police__district police proper,4055__0__207__145,28.02,120,120.05,340,level_4,capital outlay on police__state police__district police proper,4,4,1630,Capital Outlay On Police -> State Police -> District Police Proper,capital outlay,capital_outlay_on_police_state_police_district_police_proper
police,2018-19,capital outlay on police__null__state police__police training,4055__0__207__435,0,0.25,0.25,6,level_4,capital outlay on police__state police__police training,4,4,1631,Capital Outlay On Police -> State Police -> Police Training,capital outlay,capital_outlay_on_police_state_police_police_training
police,2019-20,capital outlay on police__null__state police__police training,4055__0__207__435,0.0998,6,6,3,level_4,capital outlay on police__state police__police training,4,4,1632,Capital Outlay On Police -> State Police -> Police Training,capital outlay,capital_outlay_on_police_state_police_police_training
police,2020-21,capital outlay on police__null__state police__police training,4055__0__207__435,0,3,3,1.425,level_4,capital outlay on police__state police__police training,4,4,1633,Capital Outlay On Police -> State Police -> Police Training,capital outlay,capital_outlay_on_police_state_police_police_training
police,2021-22,capital outlay on police__null__state police__police training,4055__0__207__435,0.7465999999999999,1.425,11.425,21.9733,level_4,capital outlay on police__state police__police training,4,4,1634,Capital Outlay On Police -> State Police -> Police Training,capital outlay,capital_outlay_on_police_state_police_police_training
