budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,display_title,category
justice,2019-20,administration of justice__null__legal advisers and counsels__legal remembrances__null__wages,2014__0__114__307__0__2,0.78,1.1,1.1,1.2,level_6,administration of justice__legal advisers and counsels__legal remembrances__wages,6,6,Administration Of Justice - Legal Advisers And Counsels - Legal Remembrances - Wages,legal advisers and counsels
justice,2020-21,administration of justice__null__legal advisers and counsels__legal remembrances__null__wages,2014__0__114__307__0__2,1.08,1.2,1.2,1.23,level_6,administration of justice__legal advisers and counsels__legal remembrances__wages,6,6,Administration Of Justice - Legal Advisers And Counsels - Legal Remembrances - Wages,legal advisers and counsels
justice,2021-22,administration of justice__null__legal advisers and counsels__legal remembrances__null__wages,2014__0__114__307__0__2,0.99,1.23,1.38,4,level_6,administration of justice__legal advisers and counsels__legal remembrances__wages,6,6,Administration Of Justice - Legal Advisers And Counsels - Legal Remembrances - Wages,legal advisers and counsels
justice,2018-19,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__114__2921__0__32,0,300,300,350,level_6,"administration of justice__legal advisers and counsels__the national law school and judicial academy, assam__grants-in-aid general (non-salary)",6,6,"Administration Of Justice - Legal Advisers And Counsels - The National Law School And Judicial Academy, Assam - Grants-In-Aid General (Non-Salary)",legal advisers and counsels
justice,2019-20,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__114__2921__0__32,750,350,350,355,level_6,"administration of justice__legal advisers and counsels__the national law school and judicial academy, assam__grants-in-aid general (non-salary)",6,6,"Administration Of Justice - Legal Advisers And Counsels - The National Law School And Judicial Academy, Assam - Grants-In-Aid General (Non-Salary)",legal advisers and counsels
justice,2020-21,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__114__2921__0__32,350,355,355,330.15,level_6,"administration of justice__legal advisers and counsels__the national law school and judicial academy, assam__grants-in-aid general (non-salary)",6,6,"Administration Of Justice - Legal Advisers And Counsels - The National Law School And Judicial Academy, Assam - Grants-In-Aid General (Non-Salary)",legal advisers and counsels
justice,2021-22,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__114__2921__0__32,355,330.15,330.15,297.14,level_6,"administration of justice__legal advisers and counsels__the national law school and judicial academy, assam__grants-in-aid general (non-salary)",6,6,"Administration Of Justice - Legal Advisers And Counsels - The National Law School And Judicial Academy, Assam - Grants-In-Aid General (Non-Salary)",legal advisers and counsels
justice,2018-19,administration of justice__null__legal advisers and counsels__government pleader__null__payment for professional and special services,2014__0__114__168__0__5,23.35,113,113,123.5,level_6,administration of justice__legal advisers and counsels__government pleader__payment for professional and special services,6,6,Administration Of Justice - Legal Advisers And Counsels - Government Pleader - Payment For Professional And Special Services,legal advisers and counsels - government pleader
justice,2019-20,administration of justice__null__legal advisers and counsels__government pleader__null__payment for professional and special services,2014__0__114__168__0__5,45.17,123.5,123.5,121,level_6,administration of justice__legal advisers and counsels__government pleader__payment for professional and special services,6,6,Administration Of Justice - Legal Advisers And Counsels - Government Pleader - Payment For Professional And Special Services,legal advisers and counsels - government pleader
justice,2020-21,administration of justice__null__legal advisers and counsels__government pleader__null__payment for professional and special services,2014__0__114__168__0__5,14.15,121,143,146.29,level_6,administration of justice__legal advisers and counsels__government pleader__payment for professional and special services,6,6,Administration Of Justice - Legal Advisers And Counsels - Government Pleader - Payment For Professional And Special Services,legal advisers and counsels - government pleader
justice,2021-22,administration of justice__null__legal advisers and counsels__government pleader__null__payment for professional and special services,2014__0__114__168__0__5,45.75,146.29,146.29,110.26,level_6,administration of justice__legal advisers and counsels__government pleader__payment for professional and special services,6,6,Administration Of Justice - Legal Advisers And Counsels - Government Pleader - Payment For Professional And Special Services,legal advisers and counsels - government pleader
justice,2018-19,administration of justice__null__legal advisers and counsels__other lawyers__null__payment for professional and special services,2014__0__114__203__0__5,0,2.5,2.5,2.75,level_6,administration of justice__legal advisers and counsels__other lawyers__payment for professional and special services,6,6,Administration Of Justice - Legal Advisers And Counsels - Other Lawyers - Payment For Professional And Special Services,legal advisers and counsels
justice,2019-20,administration of justice__null__legal advisers and counsels__other lawyers__null__payment for professional and special services,2014__0__114__203__0__5,0,2.75,2.75,2.8,level_6,administration of justice__legal advisers and counsels__other lawyers__payment for professional and special services,6,6,Administration Of Justice - Legal Advisers And Counsels - Other Lawyers - Payment For Professional And Special Services,legal advisers and counsels
justice,2020-21,administration of justice__null__legal advisers and counsels__other lawyers__null__payment for professional and special services,2014__0__114__203__0__5,0.2,2.8,2.8,2.7,level_6,administration of justice__legal advisers and counsels__other lawyers__payment for professional and special services,6,6,Administration Of Justice - Legal Advisers And Counsels - Other Lawyers - Payment For Professional And Special Services,legal advisers and counsels
justice,2021-22,administration of justice__null__legal advisers and counsels__other lawyers__null__payment for professional and special services,2014__0__114__203__0__5,0,2.7,2.7,2.43,level_6,administration of justice__legal advisers and counsels__other lawyers__payment for professional and special services,6,6,Administration Of Justice - Legal Advisers And Counsels - Other Lawyers - Payment For Professional And Special Services,legal advisers and counsels
justice,2018-19,administration of justice__null__legal advisers and counsels__public prosecutor.__null__payment for professional and special services,2014__0__114__219__0__5,543.79,1526.8,1526.8,1677,level_6,administration of justice__legal advisers and counsels__public prosecutor.__payment for professional and special services,6,6,Administration Of Justice - Legal Advisers And Counsels - Public Prosecutor. - Payment For Professional And Special Services,legal advisers and counsels - public prosecutor
justice,2019-20,administration of justice__null__legal advisers and counsels__public prosecutor.__null__payment for professional and special services,2014__0__114__219__0__5,1222.75,1677,1677,1800,level_6,administration of justice__legal advisers and counsels__public prosecutor.__payment for professional and special services,6,6,Administration Of Justice - Legal Advisers And Counsels - Public Prosecutor. - Payment For Professional And Special Services,legal advisers and counsels - public prosecutor
justice,2020-21,administration of justice__null__legal advisers and counsels__public prosecutor.__null__payment for professional and special services,2014__0__114__219__0__5,1136.2299999999998,1800,1905,1948.8200000000002,level_6,administration of justice__legal advisers and counsels__public prosecutor.__payment for professional and special services,6,6,Administration Of Justice - Legal Advisers And Counsels - Public Prosecutor. - Payment For Professional And Special Services,legal advisers and counsels - public prosecutor
