budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
justice,2019-20,administration of justice__null__legal advisers and counsels__counsel for supreme court,2014__0__114__308,2.5043,4.494,4.494,4.8995,level_4,administration of justice__legal advisers and counsels__counsel for supreme court,4,4,435,Administration Of Justice -> Legal Advisers And Counsels -> Counsel For Supreme Court,legal advisers and counsels - counsel for supreme court,administration_of_justice_legal_advisers_and_counsels_counsel_for_supreme_court
justice,2020-21,administration of justice__null__legal advisers and counsels__counsel for supreme court,2014__0__114__308,1.9,4.8995,4.8995,4.7449,level_4,administration of justice__legal advisers and counsels__counsel for supreme court,4,4,436,Administration Of Justice -> Legal Advisers And Counsels -> Counsel For Supreme Court,legal advisers and counsels - counsel for supreme court,administration_of_justice_legal_advisers_and_counsels_counsel_for_supreme_court
justice,2021-22,administration of justice__null__legal advisers and counsels__counsel for supreme court,2014__0__114__308,2.6965,4.7449,4.7449,3.7265,level_4,administration of justice__legal advisers and counsels__counsel for supreme court,4,4,437,Administration Of Justice -> Legal Advisers And Counsels -> Counsel For Supreme Court,legal advisers and counsels - counsel for supreme court,administration_of_justice_legal_advisers_and_counsels_counsel_for_supreme_court
justice,2018-19,administration of justice__null__other expenditure__law research institute eastern region,2014__0__800__313,0.3157,0.6779000000000001,0.6779000000000001,0.6753,level_4,administration of justice__other expenditure__law research institute eastern region,4,4,438,Administration Of Justice -> Other Expenditure -> Law Research Institute Eastern Region,other expenditure,administration_of_justice_other_expenditure_law_research_institute_eastern_region
justice,2019-20,administration of justice__null__other expenditure__law research institute eastern region,2014__0__800__313,0.3851,0.6753,0.6753,0.7321,level_4,administration of justice__other expenditure__law research institute eastern region,4,4,439,Administration Of Justice -> Other Expenditure -> Law Research Institute Eastern Region,other expenditure,administration_of_justice_other_expenditure_law_research_institute_eastern_region
justice,2020-21,administration of justice__null__other expenditure__law research institute eastern region,2014__0__800__313,0.4536,0.7321,0.7321,0.5011,level_4,administration of justice__other expenditure__law research institute eastern region,4,4,440,Administration Of Justice -> Other Expenditure -> Law Research Institute Eastern Region,other expenditure,administration_of_justice_other_expenditure_law_research_institute_eastern_region
justice,2021-22,administration of justice__null__other expenditure__law research institute eastern region,2014__0__800__313,0.44760000000000005,0.5011,0.5011,0.7861,level_4,administration of justice__other expenditure__law research institute eastern region,4,4,441,Administration Of Justice -> Other Expenditure -> Law Research Institute Eastern Region,other expenditure,administration_of_justice_other_expenditure_law_research_institute_eastern_region
justice,2018-19,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam",2014__0__114__2921,0,6.5,6.5,8.5,level_4,"administration of justice__legal advisers and counsels__the national law school and judicial academy, assam",4,4,442,"Administration Of Justice -> Legal Advisers And Counsels -> The National Law School And Judicial Academy, Assam",legal advisers and counsels,"administration_of_justice_legal_advisers_and_counsels_the_national_law_school_and_judicial_academy,_assam"
justice,2019-20,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam",2014__0__114__2921,14.5,8.5,8.5,9.05,level_4,"administration of justice__legal advisers and counsels__the national law school and judicial academy, assam",4,4,443,"Administration Of Justice -> Legal Advisers And Counsels -> The National Law School And Judicial Academy, Assam",legal advisers and counsels,"administration_of_justice_legal_advisers_and_counsels_the_national_law_school_and_judicial_academy,_assam"
justice,2020-21,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam",2014__0__114__2921,8.5,9.05,9.05,9.8115,level_4,"administration of justice__legal advisers and counsels__the national law school and judicial academy, assam",4,4,444,"Administration Of Justice -> Legal Advisers And Counsels -> The National Law School And Judicial Academy, Assam",legal advisers and counsels,"administration_of_justice_legal_advisers_and_counsels_the_national_law_school_and_judicial_academy,_assam"
justice,2021-22,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam",2014__0__114__2921,9.05,9.8115,9.8115,8.8304,level_4,"administration of justice__legal advisers and counsels__the national law school and judicial academy, assam",4,4,445,"Administration Of Justice -> Legal Advisers And Counsels -> The National Law School And Judicial Academy, Assam",legal advisers and counsels,"administration_of_justice_legal_advisers_and_counsels_the_national_law_school_and_judicial_academy,_assam"
justice,2018-19,"administration of justice__null__other expenditure__judicial academy, assam",2014__0__800__4709,0.537,3.2842,3.2842,4.243,level_4,"administration of justice__other expenditure__judicial academy, assam",4,4,446,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam"
justice,2019-20,"administration of justice__null__other expenditure__judicial academy, assam",2014__0__800__4709,1.6628999999999998,4.243,4.243,4.351,level_4,"administration of justice__other expenditure__judicial academy, assam",4,4,447,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam"
justice,2020-21,"administration of justice__null__other expenditure__judicial academy, assam",2014__0__800__4709,4.243,4.351,4.351,2.1177,level_4,"administration of justice__other expenditure__judicial academy, assam",4,4,448,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam"
justice,2021-22,"administration of justice__null__other expenditure__judicial academy, assam",2014__0__800__4709,4.351,2.1177,2.1177,1.906,level_4,"administration of justice__other expenditure__judicial academy, assam",4,4,449,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam"
justice,2018-19,administration of justice__null__legal advisers and counsels__other lawyers,2014__0__114__203,0,0.025,0.025,0.0275,level_4,administration of justice__legal advisers and counsels__other lawyers,4,4,450,Administration Of Justice -> Legal Advisers And Counsels -> Other Lawyers,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_other_lawyers
justice,2019-20,administration of justice__null__legal advisers and counsels__other lawyers,2014__0__114__203,0,0.0275,0.0275,0.02799999999999999,level_4,administration of justice__legal advisers and counsels__other lawyers,4,4,451,Administration Of Justice -> Legal Advisers And Counsels -> Other Lawyers,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_other_lawyers
justice,2020-21,administration of justice__null__legal advisers and counsels__other lawyers,2014__0__114__203,0.002,0.02799999999999999,0.02799999999999999,0.027,level_4,administration of justice__legal advisers and counsels__other lawyers,4,4,452,Administration Of Justice -> Legal Advisers And Counsels -> Other Lawyers,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_other_lawyers
justice,2021-22,administration of justice__null__legal advisers and counsels__other lawyers,2014__0__114__203,0,0.027,0.027,0.0243,level_4,administration of justice__legal advisers and counsels__other lawyers,4,4,453,Administration Of Justice -> Legal Advisers And Counsels -> Other Lawyers,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_other_lawyers
justice,2018-19,administration of justice__null__other expenditure__legal aid to the poor,2014__0__800__185,5.7559,10.7730355,10.9582355,11.145095,level_4,administration of justice__other expenditure__legal aid to the poor,4,4,454,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor
justice,2019-20,administration of justice__null__other expenditure__legal aid to the poor,2014__0__800__185,6.5372,11.145095,11.145095,12.381799999999998,level_4,administration of justice__other expenditure__legal aid to the poor,4,4,455,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor
justice,2020-21,administration of justice__null__other expenditure__legal aid to the poor,2014__0__800__185,8.039,12.381799999999998,15.8763,13.0065,level_4,administration of justice__other expenditure__legal aid to the poor,4,4,456,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor
